epoch	Hem	roi	weight	noise	weight_sum	BF	component	participant_id	cluster
exec	R	SPLp	7.21E-08	3.730294962	0.103816854	-1.000003773	sensory input	109	
exec	R	SPLp	2.34E-160	4.264566221	0.123733664	-0.999999823	sensory input	110	
exec	R	SPLp	2.64E-08	2.444023126	0.086420748	-1.000000973	sensory input	111	
exec	R	SPLp	0.004105775	4.044260442	0.191909828	-0.970671577	sensory input	112	
exec	R	SPLp	5.15E-209	4.797495114	0.255691894	-1	sensory input	113	
exec	R	SPLp	0.003976774	3.325919342	0.115463624	-1.000009508	sensory input	114	
exec	R	SPLp	0.037893219	1.835285269	0.124129361	8.478505384	sensory input	115	
exec	R	SPLp	1.91E-08	3.511935962	0.079900428	-1.000001879	expectation	102	
exec	R	SPLp	2.90E-08	3.137287746	0.132434474	-1.000003668	expectation	103	
exec	R	SPLp	5.06E-17	2.606074169	0.106711122	-1	expectation	104	
exec	R	SPLp	9.45E-13	1.702991684	0.089611741	-1	expectation	105	
exec	R	SPLp	3.33E-08	2.525994699	0.066579647	-0.999977898	expectation	106	
exec	R	SPLp	9.00E-17	2.601402982	0.08956268	-1.000000015	expectation	107	
exec	R	SPLp	4.16E-20	3.0131315	0.256223944	-1	expectation	108	
exec	R	SPLp	1.97E-08	3.730294962	0.103816854	-1.000002407	expectation	109	
exec	R	SPLp	2.20E-12	4.264566221	0.123733664	-1.000002771	expectation	110	
exec	R	SPLp	2.01E-09	2.444023126	0.086420748	-1.000001073	expectation	111	
exec	R	SPLp	0	4.044260442	0.191909828	-1.000000001	expectation	112	
exec	R	SPLp	9.14E-41	4.797495114	0.255691894	-1	expectation	113	
exec	R	SPLp	0.011550653	3.325919342	0.115463624	-0.882477768	expectation	114	
exec	R	SPLp	0.010624845	1.835285269	0.124129361	-0.205718433	expectation	115	
exec	R	SPLp	0.073693587	3.511935962	0.079900428	4.678198823	surprise	102	
exec	R	SPLp	0.09274173	3.137287746	0.132434474	15.35508736	surprise	103	
exec	R	SPLp	0.106711122	2.606074169	0.106711122	33.44803188	surprise	104	
exec	R	SPLp	0.074898809	1.702991684	0.089611741	28.42900956	surprise	105	
exec	R	SPLp	0.066579571	2.525994699	0.066579647	14.66619123	surprise	106	
exec	R	SPLp	0.073832278	2.601402982	0.08956268	10.83508818	surprise	107	
exec	R	SPLp	0.256223944	3.0131315	0.256223944	103.2149649	surprise	108	
exec	R	SPLp	0.103816762	3.730294962	0.103816854	7.686837085	surprise	109	
exec	R	SPLp	0.123733664	4.264566221	0.123733664	17.86811444	surprise	110	
exec	R	SPLp	0.08642072	2.444023126	0.086420748	23.77209428	surprise	111	
exec	R	SPLp	0.187804053	4.044260442	0.191909828	43.11737406	surprise	112	
exec	R	SPLp	0.255691894	4.797495114	0.255691894	21.06071485	surprise	113	
exec	R	SPLp	0.099936196	3.325919342	0.115463624	15.75049173	surprise	114	
exec	R	SPLp	0.075611297	1.835285269	0.124129361	31.0499591	surprise	115	
