epoch	method	glm	Hem	roi	weight	noise	weight_sum	BF	component	participant_id	cluster
plan	raw	12	L	PMd	0.04021050578297213	2.426819568108877	0.14688477116257742	2.3125041276616467	uncertainty	113	premotor-parietal
plan	raw	12	L	PMd	0.10990873603968855	1.3037468340064648	0.14908843613416076	166.5315315902166	uncertainty	114	premotor-parietal
plan	raw	12	L	PMd	0.005342692583754552	0.8553843662065921	0.0179691780609839	0.3532314447635456	uncertainty	115	premotor-parietal
plan	raw	12	L	PMv	2.7322193760100778e-08	1.5828467406865756	0.01867469120336152	-1.0000017497886171	expectation	102	premotor-parietal
plan	raw	12	L	PMv	0.0017997783677563299	1.153054847528073	0.032538085295866805	-0.970318625381352	expectation	103	premotor-parietal
plan	raw	12	L	PMv	0.008025448331106334	1.1048791212912044	0.03745762356491894	-0.3756184184385737	expectation	104	premotor-parietal
plan	raw	12	L	PMv	0.01733221440864574	0.6966186793549044	0.037672128421358454	5.727906819042363	expectation	105	premotor-parietal
plan	raw	12	L	PMv	0.02239699915353578	0.9775839089844783	0.02239699915353578	5.982049043744086	expectation	106	premotor-parietal
plan	raw	12	L	PMv	0.005935609949591208	1.2287067299378434	0.019270339238525423	-0.6987807587097543	expectation	107	premotor-parietal
plan	raw	12	L	PMv	0.00225471068567376	1.0218521705917933	0.009273647094223507	-0.953686950182625	expectation	108	premotor-parietal
plan	raw	12	L	PMv	0.0011018080391494278	1.2628426112994664	0.014922456118597185	-0.9968313766468095	expectation	109	premotor-parietal
plan	raw	12	L	PMv	1.2330687420170953e-14	1.4880503792052566	0.003833609049122232	-0.9999999999932485	expectation	110	premotor-parietal
plan	raw	12	L	PMv	0.005736764894976332	0.9321678664216522	0.010928661267595598	-0.5373126186127293	expectation	111	premotor-parietal
plan	raw	12	L	PMv	0.01835139953672747	1.3769525472750663	0.07398507407848734	1.1824492002950233	expectation	112	premotor-parietal
plan	raw	12	L	PMv	0.0500611170206733	1.3177141340760397	0.05759542766349242	4.534346359225388	expectation	113	premotor-parietal
plan	raw	12	L	PMv	0.013995773661195582	1.1909770258576693	0.05965878971836191	0.7290586243488113	expectation	114	premotor-parietal
plan	raw	12	L	PMv	0.017521871646852927	0.6989761813640254	0.0214283469298107	6.195469796799599	expectation	115	premotor-parietal
plan	raw	12	L	PMv	0.018674663881167758	1.5828467406865756	0.01867469120336152	0.08026585535050001	uncertainty	102	premotor-parietal
plan	raw	12	L	PMv	0.030738306928110474	1.153054847528073	0.032538085295866805	6.4261345995585515	uncertainty	103	premotor-parietal
plan	raw	12	L	PMv	0.029432175233812606	1.1048791212912044	0.03745762356491894	6.404283904687808	uncertainty	104	premotor-parietal
plan	raw	12	L	PMv	0.020339914012712713	0.6966186793549044	0.037672128421358454	8.041822441055603	uncertainty	105	premotor-parietal
plan	raw	12	L	PMv	7.877953490759019e-44	0.9775839089844783	0.02239699915353578	-1.0000000000036289	uncertainty	106	premotor-parietal
plan	raw	12	L	PMv	0.013334729288934215	1.2287067299378434	0.019270339238525423	0.5043085696566691	uncertainty	107	premotor-parietal
plan	raw	12	L	PMv	0.007018936408549748	1.0218521705917933	0.009273647094223507	-0.5175176058868627	uncertainty	108	premotor-parietal
plan	raw	12	L	PMv	0.013820648079447757	1.2628426112994664	0.014922456118597185	-0.21626728047165034	uncertainty	109	premotor-parietal
plan	raw	12	L	PMv	0.003833609049109901	1.4880503792052566	0.003833609049122232	-0.9184402008002259	uncertainty	110	premotor-parietal
plan	raw	12	L	PMv	0.005191896372619265	0.9321678664216522	0.010928661267595598	-0.6217349004129145	uncertainty	111	premotor-parietal
plan	raw	12	L	PMv	0.05563367454175987	1.3769525472750663	0.07398507407848734	16.12305861212559	uncertainty	112	premotor-parietal
plan	raw	12	L	PMv	0.007534310642819117	1.3177141340760397	0.05759542766349242	-0.857827491858884	uncertainty	113	premotor-parietal
plan	raw	12	L	PMv	0.04566301605716633	1.1909770258576693	0.05965878971836191	14.70782545810287	uncertainty	114	premotor-parietal
plan	raw	12	L	PMv	0.003906475282957774	0.6989761813640254	0.0214283469298107	-0.5941267185055132	uncertainty	115	premotor-parietal
plan	raw	12	L	M1	1.8632533197887294e-08	1.421410262978247	0.017396340185461406	-1.0000018991721136	expectation	102	M1-S1
plan	raw	12	L	M1	0.03357301524935265	1.060486431295574	0.050111239531324805	8.38614377264973	expectation	103	M1-S1
plan	raw	12	L	M1	0.06244245425190314	0.9857775118015113	0.07644610949504246	37.54974260083466	expectation	104	M1-S1
plan	raw	12	L	M1	0.006736830161193443	0.6043423361394247	0.011938818702896727	0.4391981372580135	expectation	105	M1-S1
plan	raw	12	L	M1	0.01221502540203892	0.9026311740222853	0.01221502540203892	1.093534115007687	expectation	106	M1-S1
plan	raw	12	L	M1	0.07035940130197677	1.1211790759833586	0.07035940130197821	37.510883571086545	expectation	107	M1-S1
plan	raw	12	L	M1	5.4313293556794845e-25	0.9707157692910067	0.011219272271297414	-1.0000000000001712	expectation	108	M1-S1
plan	raw	12	L	M1	0.05632953734243559	1.1522334040601365	0.07378949728292715	11.547382874863386	expectation	109	M1-S1
plan	raw	12	L	M1	0.11881029562233723	1.4541746691700854	0.11881029583859438	57.8231267210761	expectation	110	M1-S1
plan	raw	12	L	M1	0.03599862134031528	0.8883893478664758	0.04570309077517448	18.137527913057333	expectation	111	M1-S1
plan	raw	12	L	M1	0.02087676951069773	1.2828332462638847	0.049236962930529996	2.071148487789741	expectation	112	M1-S1
plan	raw	12	L	M1	0.04898487187253182	1.3042617925054214	0.04898487187253182	4.088709856991534	expectation	113	M1-S1
plan	raw	12	L	M1	0.1346705404160887	1.06057475192121	0.18042107404736324	118.28848785068168	expectation	114	M1-S1
plan	raw	12	L	M1	0.02003034837505314	0.6728802167149586	0.03437225702019583	7.874877707786834	expectation	115	M1-S1
plan	raw	12	L	M1	0.01739632155292821	1.421410262978247	0.017396340185461406	0.07063117989957834	uncertainty	102	M1-S1
plan	raw	12	L	M1	0.016538224281972158	1.060486431295574	0.050111239531324805	1.5129354780774102	uncertainty	103	M1-S1
plan	raw	12	L	M1	0.014003655243139325	0.9857775118015113	0.07644610949504246	1.51997342147115	uncertainty	104	M1-S1
plan	raw	12	L	M1	0.005201988541703284	0.6043423361394247	0.011938818702896727	-0.13209469565275822	uncertainty	105	M1-S1
plan	raw	12	L	M1	1.8584328082419663e-58	0.9026311740222853	0.01221502540203892	-1.0000000000004636	uncertainty	106	M1-S1
plan	raw	12	L	M1	1.4386604689497066e-15	1.1211790759833586	0.07035940130197821	-0.9999999999890861	uncertainty	107	M1-S1
plan	raw	12	L	M1	0.011219272271297414	0.9707157692910067	0.011219272271297414	0.18868154644126145	uncertainty	108	M1-S1
plan	raw	12	L	M1	0.017459959940491557	1.1522334040601365	0.07378949728292715	0.4011464587627277	uncertainty	109	M1-S1
plan	raw	12	L	M1	2.1625715412120435e-10	1.4541746691700854	0.11881029583859438	-0.9999999999927239	uncertainty	110	M1-S1
plan	raw	12	L	M1	0.009704469434859206	0.8883893478664758	0.04570309077517448	0.6560331559481285	uncertainty	111	M1-S1
plan	raw	12	L	M1	0.02836019341983226	1.2828332462638847	0.049236962930529996	4.451832936723688	uncertainty	112	M1-S1
plan	raw	12	L	M1	0.0	1.3042617925054214	0.04898487187253182	-0.9999999999982112	uncertainty	113	M1-S1
plan	raw	12	L	M1	0.04575053363127455	1.06057475192121	0.18042107404736324	18.528008721466904	uncertainty	114	M1-S1
plan	raw	12	L	M1	0.014341908645142688	0.6728802167149586	0.03437225702019583	3.778786220206662	uncertainty	115	M1-S1
plan	raw	12	L	S1	1.6123633254720203e-11	1.4690498450009764	0.020327743306867922	-1.0000000000022076	expectation	102	M1-S1
plan	raw	12	L	S1	0.0775078529684553	1.4089453952452187	0.09631497427979746	61.07607258883414	expectation	103	M1-S1
plan	raw	12	L	S1	0.1507388037219704	1.06664296490365	0.16557242101103584	253.931925811133	expectation	104	M1-S1
plan	raw	12	L	S1	0.022625463364745666	0.6289383584831478	0.027552863151470312	24.585731950492274	expectation	105	M1-S1
plan	raw	12	L	S1	0.05182342550540561	1.0603876357280324	0.05182342550540561	43.667805759001	expectation	106	M1-S1
plan	raw	12	L	S1	0.1524078157028966	1.2209327270564663	0.1524078157028966	212.91901221548127	expectation	107	M1-S1
plan	raw	12	L	S1	0.019712340945703403	1.0860159138230436	0.024832205851243006	6.123051535104961	expectation	108	M1-S1
plan	raw	12	L	S1	0.07725195872968404	1.5180366448286007	0.11205138287067395	25.354196811586334	expectation	109	M1-S1
plan	raw	12	L	S1	0.1386767755213627	1.8833092434953824	0.16006112441462117	93.09774060916659	expectation	110	M1-S1
plan	raw	12	L	S1	0.05172092332309014	0.8339634678466765	0.06658080053479645	76.19925615537063	expectation	111	M1-S1
plan	raw	12	L	S1	0.026195358934396985	1.4925888328149037	0.06829029878281623	7.302726798111297	expectation	112	M1-S1
plan	raw	12	L	S1	0.08447839785512518	1.622238076036143	0.08447839785512518	17.99938161425962	expectation	113	M1-S1
plan	raw	12	L	S1	0.1127651124709701	1.2331668465878913	0.13217770173629986	145.0306909633298	expectation	114	M1-S1
plan	raw	12	L	S1	0.03717280858179948	0.7931207386322401	0.037172808581799485	41.918789911503225	expectation	115	M1-S1
plan	raw	12	L	S1	0.02032774329074429	1.4690498450009764	0.020327743306867922	1.8916385826021478	uncertainty	102	M1-S1
plan	raw	12	L	S1	0.018807121311342163	1.4089453952452187	0.09631497427979746	3.5809639665603754	uncertainty	103	M1-S1
plan	raw	12	L	S1	0.014833617289065421	1.06664296490365	0.16557242101103584	3.3309738749812823	uncertainty	104	M1-S1
plan	raw	12	L	S1	0.004927399786724647	0.6289383584831478	0.027552863151470312	0.4379197737072325	uncertainty	105	M1-S1
plan	raw	12	L	S1	8.22552478757456e-54	1.0603876357280324	0.05182342550540561	-0.999999999978172	uncertainty	106	M1-S1
plan	raw	12	L	S1	0.0	1.2209327270564663	0.1524078157028966	-1.000000000007276	uncertainty	107	M1-S1
plan	raw	12	L	S1	0.005119864905539604	1.0860159138230436	0.024832205851243006	-0.4763732578319523	uncertainty	108	M1-S1
plan	raw	12	L	S1	0.03479942414098991	1.5180366448286007	0.11205138287067395	4.986919953445243	uncertainty	109	M1-S1
plan	raw	12	L	S1	0.021384348893258468	1.8833092434953824	0.16006112441462117	2.09365173651895	uncertainty	110	M1-S1
plan	raw	12	L	S1	0.014859877211706311	0.8339634678466765	0.06658080053479645	7.02696109266617	uncertainty	111	M1-S1
plan	raw	12	L	S1	0.04209493984841925	1.4925888328149037	0.06829029878281623	19.159851685771443	uncertainty	112	M1-S1
plan	raw	12	L	S1	8.854098207871316e-37	1.622238076036143	0.08447839785512518	-0.9999999999927239	uncertainty	113	M1-S1
plan	raw	12	L	S1	0.019412589265329766	1.2331668465878913	0.13217770173629986	5.262247323509655	uncertainty	114	M1-S1
plan	raw	12	L	S1	6.384948409831704e-18	0.7931207386322401	0.037172808581799485	-1.0	uncertainty	115	M1-S1
plan	raw	12	L	SPLa	6.670641732252491e-23	1.369554476068229	0.012941449121375393	-0.9999999999982634	expectation	102	premotor-parietal
plan	raw	12	L	SPLa	0.01561683364417689	1.282344530098365	0.04771835635811769	2.0766688369390347	expectation	103	premotor-parietal
plan	raw	12	L	SPLa	0.02535266241764948	1.0349102619661248	0.06783504638322763	12.889123287175604	expectation	104	premotor-parietal
plan	raw	12	L	SPLa	0.001170132019262082	0.6129601397398069	0.009409552033131503	-0.9190425040969524	expectation	105	premotor-parietal
plan	raw	12	L	SPLa	0.022658172132946665	1.0483744364272576	0.025272540225519235	7.8294153385730265	expectation	106	premotor-parietal
plan	raw	12	L	SPLa	0.030715879116144405	1.2793956697594022	0.06446050182979303	12.812233349900103	expectation	107	premotor-parietal
plan	raw	12	L	SPLa	0.009917531031005618	1.0401899985534837	0.019303568547152213	0.752896919977772	expectation	108	premotor-parietal
plan	raw	12	L	SPLa	0.023563054839091515	1.3291527351637715	0.07260419638722057	1.787613826286059	expectation	109	premotor-parietal
plan	raw	12	L	SPLa	0.021329272107598017	1.7853152409557596	0.02908226532631604	2.309885657296636	expectation	110	premotor-parietal
plan	raw	12	L	SPLa	0.004347643378389532	0.8957170549496285	0.01231325640903349	-0.39525327841388613	expectation	111	premotor-parietal
plan	raw	12	L	SPLa	0.0096464891897407	1.3683100199258038	0.059882312490897885	0.0893919503217474	expectation	112	premotor-parietal
plan	raw	12	L	SPLa	0.0681577118787056	1.5867973163118767	0.0681577118787056	11.467811251365744	expectation	113	premotor-parietal
plan	raw	12	L	SPLa	0.040531693649590396	1.2419682487803305	0.1559806345184277	23.13233340773877	expectation	114	premotor-parietal
plan	raw	12	L	SPLa	0.016696010126845805	0.8372601942091141	0.021129692547818754	9.115956618301883	expectation	115	premotor-parietal
plan	raw	12	L	SPLa	0.012941449121375393	1.369554476068229	0.012941449121375393	-0.030159987371710217	uncertainty	102	premotor-parietal
plan	raw	12	L	SPLa	0.0321015227139408	1.282344530098365	0.04771835635811769	10.999256185706859	uncertainty	103	premotor-parietal
plan	raw	12	L	SPLa	0.04248238396557815	1.0349102619661248	0.06783504638322763	34.65012634021903	uncertainty	104	premotor-parietal
plan	raw	12	L	SPLa	0.00823942001386942	0.6129601397398069	0.009409552033131503	2.7801380815042087	uncertainty	105	premotor-parietal
plan	raw	12	L	SPLa	0.0026143680925725713	1.0483744364272576	0.025272540225519235	-0.8670144688418615	uncertainty	106	premotor-parietal
plan	raw	12	L	SPLa	0.03374462271364863	1.2793956697594022	0.06446050182979303	15.447508676690122	uncertainty	107	premotor-parietal
plan	raw	12	L	SPLa	0.009386037516146596	1.0401899985534837	0.019303568547152213	0.5751038854379078	uncertainty	108	premotor-parietal
plan	raw	12	L	SPLa	0.04904114154812906	1.3291527351637715	0.07260419638722057	10.06481566302811	uncertainty	109	premotor-parietal
plan	raw	12	L	SPLa	0.007752993218718022	1.7853152409557596	0.02908226532631604	-0.5408882286182496	uncertainty	110	premotor-parietal
plan	raw	12	L	SPLa	0.007965613030643956	0.8957170549496285	0.01231325640903349	0.9941569235057391	uncertainty	111	premotor-parietal
plan	raw	12	L	SPLa	0.05023582330115718	1.3683100199258038	0.059882312490897885	23.704534583300415	uncertainty	112	premotor-parietal
plan	raw	12	L	SPLa	3.380773468502321e-57	1.5867973163118767	0.0681577118787056	-0.9999999999999998	uncertainty	113	premotor-parietal
plan	raw	12	L	SPLa	0.11544894086883731	1.2419682487803305	0.1559806345184277	147.1939353455559	uncertainty	114	premotor-parietal
plan	raw	12	L	SPLa	0.004433682420972949	0.8372601942091141	0.021129692547818754	-0.21217256880422874	uncertainty	115	premotor-parietal
plan	raw	12	L	SPLp	0.00428447155032202	1.3380079691844962	0.004284471550322047	-0.8179787469165504	expectation	102	premotor-parietal
plan	raw	12	L	SPLp	0.0175257690598247	1.3146959821375017	0.05326094768037078	3.216000700202731	expectation	103	premotor-parietal
plan	raw	12	L	SPLp	0.032564552774967115	1.0374509647623305	0.08128940659336616	24.132631984852196	expectation	104	premotor-parietal
plan	raw	12	L	SPLp	0.01177315488689159	0.6106202583810153	0.018508832167602816	8.557356588276773	expectation	105	premotor-parietal
plan	raw	12	L	SPLp	0.03002932736319404	1.0497996317515899	0.04439351461787205	18.64258856342165	expectation	106	premotor-parietal
plan	raw	12	L	SPLp	0.029462048362899156	1.3622444199313166	0.07731843247340017	9.837192127052388	expectation	107	premotor-parietal
plan	raw	12	L	SPLp	0.008839292732303156	1.0560081898491613	0.01766129040743865	0.5337899234076131	expectation	108	premotor-parietal
plan	raw	12	L	SPLp	0.007696037345380052	1.677498849147944	0.07738133081604918	-0.6764507320774702	expectation	109	premotor-parietal
plan	raw	12	L	SPLp	0.009001241371197375	2.0228737307317455	0.019923803344658344	-0.4203576118572604	expectation	110	premotor-parietal
plan	raw	12	L	SPLp	0.008529748039472422	0.8147342961963419	0.028589719387528863	2.2205096210506854	expectation	111	premotor-parietal
plan	raw	12	L	SPLp	0.018479978783452315	1.5711050713276333	0.07621853927296064	2.6203505228767234	expectation	112	premotor-parietal
plan	raw	12	L	SPLp	0.05880582187783165	2.2110970443387994	0.05880582190850093	5.4805062840261165	expectation	113	premotor-parietal
plan	raw	12	L	SPLp	0.02308843060968079	1.2535585430260905	0.0945150395445834	6.87725970151223	expectation	114	premotor-parietal
plan	raw	12	L	SPLp	0.024500909867682778	0.8584902430827558	0.02907963679803415	19.7645125160194	expectation	115	premotor-parietal
plan	raw	12	L	SPLp	2.6820895849267728e-17	1.3380079691844962	0.004284471550322047	-1.0000000034790784	uncertainty	102	premotor-parietal
plan	raw	12	L	SPLp	0.03573517862054608	1.3146959821375017	0.05326094768037078	15.134300410270196	uncertainty	103	premotor-parietal
plan	raw	12	L	SPLp	0.04872485381839904	1.0374509647623305	0.08128940659336616	50.87594791774159	uncertainty	104	premotor-parietal
plan	raw	12	L	SPLp	0.006735677280711227	0.6106202583810153	0.018508832167602816	2.300609857694975	uncertainty	105	premotor-parietal
plan	raw	12	L	SPLp	0.01436418725467801	1.0497996317515899	0.04439351461787205	3.9077979141968044	uncertainty	106	premotor-parietal
plan	raw	12	L	SPLp	0.04785638411050102	1.3622444199313166	0.07731843247340017	25.520429014048258	uncertainty	107	premotor-parietal
plan	raw	12	L	SPLp	0.008821997675135492	1.0560081898491613	0.01766129040743865	0.5279384098923872	uncertainty	108	premotor-parietal
plan	raw	12	L	SPLp	0.06968529347066914	1.677498849147944	0.07738133081604918	21.506411247349046	uncertainty	109	premotor-parietal
plan	raw	12	L	SPLp	0.010922561973460969	2.0228737307317455	0.019923803344658344	-0.14510822557141256	uncertainty	110	premotor-parietal
plan	raw	12	L	SPLp	0.02005997134805644	0.8147342961963419	0.028589719387528863	15.316473209360028	uncertainty	111	premotor-parietal
plan	raw	12	L	SPLp	0.05773856048950833	1.5711050713276333	0.07621853927296064	29.568232598214557	uncertainty	112	premotor-parietal
plan	raw	12	L	SPLp	3.0669282745382274e-11	2.2110970443387994	0.05880582190850093	-0.9999999999927545	uncertainty	113	premotor-parietal
plan	raw	12	L	SPLp	0.07142660893490262	1.2535585430260905	0.0945150395445834	60.49042414789618	uncertainty	114	premotor-parietal
plan	raw	12	L	SPLp	0.004578726930351376	0.8584902430827558	0.02907963679803415	-0.16089279465714412	uncertainty	115	premotor-parietal
plan	raw	12	R	SMA	7.07410142869841e-09	1.5681194321639138	0.010261487895820069	-1.000000500011129	expectation	102	premotor-parietal
plan	raw	12	R	SMA	0.0031394263699858955	1.1375372743578849	0.003729031566326634	-0.8694014248921584	expectation	103	premotor-parietal
plan	raw	12	R	SMA	0.008889002105134275	1.0619370192922146	0.015654418858160837	0.13386811969956158	expectation	104	premotor-parietal
plan	raw	12	R	SMA	0.0009707228154633242	0.6761119356155003	0.003394890664391591	-0.9691306664857952	expectation	105	premotor-parietal
plan	raw	12	R	SMA	0.0027684484264276807	0.9508914277176667	0.013920157050183532	-0.8556176886961955	expectation	106	premotor-parietal
plan	raw	12	R	SMA	0.012863698557158028	1.2066853825205053	0.012863698557158028	1.211172776912256	expectation	107	premotor-parietal
plan	raw	12	R	SMA	3.478791672177271e-12	1.009777849200792	3.478791672177271e-12	-0.9999999999917457	expectation	108	premotor-parietal
plan	raw	12	R	SMA	0.00035025614807020016	1.179730900666673	0.004995679428868994	-0.9996183807858747	expectation	109	premotor-parietal
plan	raw	12	R	SMA	0.009438230323943926	1.486530768543407	0.019024608808110934	-0.33196900730878887	expectation	110	premotor-parietal
plan	raw	12	R	SMA	0.004646876798248892	0.9430218835266357	0.013258330637931014	-0.5402253480395692	expectation	111	premotor-parietal
plan	raw	12	R	SMA	0.017768287058855615	1.3514753884313842	0.030474460713524165	1.8444322226611982	expectation	112	premotor-parietal
plan	raw	12	R	SMA	0.026540475753748828	1.3455237972207243	0.02654047575390364	1.2833556425420505	expectation	113	premotor-parietal
plan	raw	12	R	SMA	0.006766201381094033	1.1361394249693977	0.03773603461829042	-0.3922520163847443	expectation	114	premotor-parietal
plan	raw	12	R	SMA	0.012123679698777897	0.6545498551764344	0.012123679698777897	5.302474153048713	expectation	115	premotor-parietal
plan	raw	12	R	SMA	0.010261480821718641	1.5681194321639138	0.010261487895820069	-0.5258472113727392	uncertainty	102	premotor-parietal
plan	raw	12	R	SMA	0.0005896051963407386	1.1375372743578849	0.003729031566326634	-0.9961407035805037	uncertainty	103	premotor-parietal
plan	raw	12	R	SMA	0.006765416753026564	1.0619370192922146	0.015654418858160837	-0.3403456355354618	uncertainty	104	premotor-parietal
plan	raw	12	R	SMA	0.0024241678489282667	0.6761119356155003	0.003394890664391591	-0.7955331325581136	uncertainty	105	premotor-parietal
plan	raw	12	R	SMA	0.01115170862375585	0.9508914277176667	0.013920157050183532	1.290848823054843	uncertainty	106	premotor-parietal
plan	raw	12	R	SMA	1.606552301316812e-27	1.2066853825205053	0.012863698557158028	-1.0000000000011335	uncertainty	107	premotor-parietal
plan	raw	12	R	SMA	2.150756935198332e-157	1.009777849200792	3.478791672177271e-12	-1.0000000000026597	uncertainty	108	premotor-parietal
plan	raw	12	R	SMA	0.004645423280798794	1.179730900666673	0.004995679428868994	-0.8590634879801825	uncertainty	109	premotor-parietal
plan	raw	12	R	SMA	0.009586378484167008	1.486530768543407	0.019024608808110934	-0.3108215355047561	uncertainty	110	premotor-parietal
plan	raw	12	R	SMA	0.008611453839682122	0.9430218835266357	0.013258330637931014	0.5625995697247648	uncertainty	111	premotor-parietal
plan	raw	12	R	SMA	0.012706173654668548	1.3514753884313842	0.030474460713524165	0.49637159671837044	uncertainty	112	premotor-parietal
plan	raw	12	R	SMA	1.5481181065319234e-13	1.3455237972207243	0.02654047575390364	-0.9999999999992104	uncertainty	113	premotor-parietal
plan	raw	12	R	SMA	0.030969833237196386	1.1361394249693977	0.03773603461829042	10.110133469053679	uncertainty	114	premotor-parietal
plan	raw	12	R	SMA	8.673654367521054e-35	0.6545498551764344	0.012123679698777897	-0.9999999999856279	uncertainty	115	premotor-parietal
plan	raw	12	R	PMd	3.2772048552638626e-12	1.4279705293721072	0.02157837798494424	-0.9999999999999998	expectation	102	premotor-parietal
plan	raw	12	R	PMd	0.01406293375077551	1.3350198899635197	0.039409960310970854	2.556633906869451	expectation	103	premotor-parietal
plan	raw	12	R	PMd	0.011469416148003841	1.0918157775773911	0.029916592205557768	2.6706269499902526	expectation	104	premotor-parietal
plan	raw	12	R	PMd	0.008821448078518325	0.6182015302812439	0.022987874933460637	4.029079939819731	expectation	105	premotor-parietal
plan	raw	12	R	PMd	0.006078828590309179	1.0158787071064235	0.01840259435035125	0.2020691760375828	expectation	106	premotor-parietal
plan	raw	12	R	PMd	0.02182598313333938	1.0677888955457502	0.027198232723388636	11.994219911719847	expectation	107	premotor-parietal
plan	raw	12	R	PMd	0.010692841681391932	1.1367388158474026	0.018978765341006548	1.1606680249174215	expectation	108	premotor-parietal
plan	raw	12	R	PMd	0.01634635787831135	1.6691161362198548	0.06914164107892634	0.48661633975422236	expectation	109	premotor-parietal
plan	raw	12	R	PMd	0.0021525537094426173	1.6126460994976453	0.007096677109238328	-0.9493101529596588	expectation	110	premotor-parietal
plan	raw	12	R	PMd	0.007681626864360717	0.960415640642495	0.014049516358033302	1.3707228370487359	expectation	111	premotor-parietal
plan	raw	12	R	PMd	0.022895269359018654	1.620016101756612	0.06330224570182212	5.415784455424845	expectation	112	premotor-parietal
plan	raw	12	R	PMd	0.024635187516364006	2.44716457720518	0.033955305901466844	0.17719059396855485	expectation	113	premotor-parietal
plan	raw	12	R	PMd	0.013378283071143917	1.2716666723362007	0.05205438128500471	2.5326814671277718	expectation	114	premotor-parietal
plan	raw	12	R	PMd	0.011059979530557975	0.7662054073435923	0.011059979530559457	6.06008529368495	expectation	115	premotor-parietal
plan	raw	12	R	PMd	0.021578377981667035	1.4279705293721072	0.02157837798494424	2.825423876172863	uncertainty	102	premotor-parietal
plan	raw	12	R	PMd	0.025347026560195343	1.3350198899635197	0.039409960310970854	9.944022153101116	uncertainty	103	premotor-parietal
plan	raw	12	R	PMd	0.018447176057553926	1.0918157775773911	0.029916592205557768	8.105900551423007	uncertainty	104	premotor-parietal
plan	raw	12	R	PMd	0.014166426854942312	0.6182015302812439	0.022987874933460637	11.310046377858725	uncertainty	105	premotor-parietal
plan	raw	12	R	PMd	0.012323765760042071	1.0158787071064235	0.01840259435035125	3.704431987195666	uncertainty	106	premotor-parietal
plan	raw	12	R	PMd	0.005372249590049256	1.0677888955457502	0.027198232723388636	-0.12723154011389104	uncertainty	107	premotor-parietal
plan	raw	12	R	PMd	0.008285923659614615	1.1367388158474026	0.018978765341006548	0.315556501159593	uncertainty	108	premotor-parietal
plan	raw	12	R	PMd	0.052795283200614995	1.6691161362198548	0.06914164107892634	12.95971812384929	uncertainty	109	premotor-parietal
plan	raw	12	R	PMd	0.00494412339979571	1.6126460994976453	0.007096677109238328	-0.7182348881442788	uncertainty	110	premotor-parietal
plan	raw	12	R	PMd	0.006367889493672584	0.960415640642495	0.014049516358033302	0.6475899500202038	uncertainty	111	premotor-parietal
plan	raw	12	R	PMd	0.04040697634280347	1.620016101756612	0.06330224570182212	17.742988435109027	uncertainty	112	premotor-parietal
plan	raw	12	R	PMd	0.009320118385102839	2.44716457720518	0.033955305901466844	-0.8407205561305178	uncertainty	113	premotor-parietal
plan	raw	12	R	PMd	0.038676098213860796	1.2716666723362007	0.05205438128500471	25.215359256394347	uncertainty	114	premotor-parietal
plan	raw	12	R	PMd	1.4812878011841523e-15	0.7662054073435923	0.011059979530559457	-1.0000000000435372	uncertainty	115	premotor-parietal
plan	raw	12	R	PMv	6.609452663229484e-09	1.4508342678264743	0.009128107176419193	-1.000000502458757	expectation	102	premotor-parietal
plan	raw	12	R	PMv	3.462792216255183e-142	1.1594926151478828	1.2663010122363917e-12	-1.0000000000097977	expectation	103	premotor-parietal
plan	raw	12	R	PMv	0.01628954444071128	1.0973843146956541	0.040261959390871585	1.4249806510035865	expectation	104	premotor-parietal
plan	raw	12	R	PMv	0.0038037732752980785	0.6577337200237114	0.010581334773586575	-0.5910900220163635	expectation	105	premotor-parietal
plan	raw	12	R	PMv	0.010250181472526885	0.8709244291695337	0.01143378659845475	0.6771841509461665	expectation	106	premotor-parietal
plan	raw	12	R	PMv	0.016247972254642244	1.1325548174038422	0.01624797225505087	1.4508511796741943	expectation	107	premotor-parietal
plan	raw	12	R	PMv	0.011316598582404665	0.9738999679045481	0.011316598582435887	0.34252331451710394	expectation	108	premotor-parietal
plan	raw	12	R	PMv	0.031359299903450065	1.2625482910802253	0.033568504928744095	2.481255972673506	expectation	109	premotor-parietal
plan	raw	12	R	PMv	1.1882391846455392e-12	1.422256420336885	0.0039450807599078685	-0.999999996723411	expectation	110	premotor-parietal
plan	raw	12	R	PMv	4.647621378436491e-49	0.9122753111155361	0.006771848672485436	-0.9999999999985694	expectation	111	premotor-parietal
plan	raw	12	R	PMv	0.018086011519557587	1.2404195044270538	0.06573189333763337	1.3752890946631513	expectation	112	premotor-parietal
plan	raw	12	R	PMv	0.05261583346664742	1.531880408159909	0.05261583346664742	4.142618860900884	expectation	113	premotor-parietal
plan	raw	12	R	PMv	0.00298035000423641	1.1490051231679919	0.021967700286525	-0.9151204499271348	expectation	114	premotor-parietal
plan	raw	12	R	PMv	0.023135746364737322	0.7080913723045954	0.0318896987421758	9.236634687840484	expectation	115	premotor-parietal
plan	raw	12	R	PMv	0.00912810056696653	1.4508342678264743	0.009128107176419193	-0.7010781095427714	uncertainty	102	premotor-parietal
plan	raw	12	R	PMv	1.2663010122363917e-12	1.1594926151478828	1.2663010122363917e-12	-1.000000000000703	uncertainty	103	premotor-parietal
plan	raw	12	R	PMv	0.02397241495016031	1.0973843146956541	0.040261959390871585	4.004325074956543	uncertainty	104	premotor-parietal
