con	psc	condition	sn	roi	Hem	epoch
-1.4872245281420302	-0.09476154425907664	0-100%,ring	111	SPLa	L	exec
7.562410982600312	0.616961508063553	100-0%	111	SPLp	L	plan
8.21750890457103	0.6746419752995201	75-25%	111	SPLp	L	plan
10.00365661123433	0.7891011835497965	50-50%	111	SPLp	L	plan
6.869439083276224	0.5581759111651659	25-75%	111	SPLp	L	plan
8.48638400825493	0.6721353244839089	0-100%	111	SPLp	L	plan
-1.3486471415869314	-0.06614320710614603	100-0%,index	111	SPLp	L	exec
-3.3866413533456923	-0.2926169840984613	75-25%,index	111	SPLp	L	exec
-1.7737953567656835	0.022558059597839516	50-50%,index	111	SPLp	L	exec
1.3634185167908923	0.1591682669873066	25-75%,index	111	SPLp	L	exec
-4.179943276816495	-0.3004191853463738	75-25%,ring	111	SPLp	L	exec
-1.4120191259563024	-0.0998751379218436	50-50%,ring	111	SPLp	L	exec
-5.125514490264086	-0.3929217425764521	25-75%,ring	111	SPLp	L	exec
-1.7427402385056376	-0.11289137910546745	0-100%,ring	111	SPLp	L	exec
3.474623477669761	0.3185255311137868	100-0%	111	SMA	R	plan
6.268563142243343	0.5953224693635443	75-25%	111	SMA	R	plan
5.870554551111686	0.557882267655329	50-50%	111	SMA	R	plan
1.8290853238711582	0.1530217668494935	25-75%	111	SMA	R	plan
4.145204221098608	0.3933500506606982	0-100%	111	SMA	R	plan
0.3749684950363679	0.04874845767951159	100-0%,index	111	SMA	R	exec
-2.097492174623767	-0.21165135154534745	75-25%,index	111	SMA	R	exec
-0.16213496547369197	0.03707372106621803	50-50%,index	111	SMA	R	exec
-3.510096260283341	-0.2872312709805162	25-75%,index	111	SMA	R	exec
-3.6495606680279638	-0.3558199081151525	75-25%,ring	111	SMA	R	exec
-3.197871493271333	-0.31993316103335717	50-50%,ring	111	SMA	R	exec
-3.122874322143616	-0.2969764590875107	25-75%,ring	111	SMA	R	exec
-2.8281391909325837	-0.26664282055522703	0-100%,ring	111	SMA	R	exec
3.154619592982313	0.3301623377193193	100-0%	111	PMd	R	plan
3.6477799743529413	0.38118146325110247	75-25%	111	PMd	R	plan
4.294151835839771	0.4543243344240231	50-50%	111	PMd	R	plan
2.254160882694449	0.23233287053105825	25-75%	111	PMd	R	plan
3.7022131579937247	0.39132095365996955	0-100%	111	PMd	R	plan
-2.9572866107803124	-0.2860211837583192	100-0%,index	111	PMd	R	exec
-3.8646759581406234	-0.4058777653515577	75-25%,index	111	PMd	R	exec
-3.5869957971738358	-0.3202504344090589	50-50%,index	111	PMd	R	exec
-4.542247555342699	-0.4431068704245147	25-75%,index	111	PMd	R	exec
-4.717700648486861	-0.4762350254682275	75-25%,ring	111	PMd	R	exec
-4.957942890907204	-0.5192432751561401	50-50%,ring	111	PMd	R	exec
-6.362888797996434	-0.6727284941711664	25-75%,ring	111	PMd	R	exec
-4.284672005069736	-0.4289078882049559	0-100%,ring	111	PMd	R	exec
3.6630501607100348	0.301878667493216	100-0%	111	PMv	R	plan
2.7341405880476413	0.2072155738058605	75-25%	111	PMv	R	plan
2.430569287819291	0.18283634410750496	50-50%	111	PMv	R	plan
1.7665983605359619	0.1300582440738055	25-75%	111	PMv	R	plan
3.9398611977283275	0.31601772673561107	0-100%	111	PMv	R	plan
-4.852689117658008	-0.418539812874147	100-0%,index	111	PMv	R	exec
-5.161769652579425	-0.4365319389132645	75-25%,index	111	PMv	R	exec
-3.9470520921513663	-0.27602764787040807	50-50%,index	111	PMv	R	exec
-6.396369108566104	-0.555572784870786	25-75%,index	111	PMv	R	exec
-4.250338534327378	-0.3346739980791296	75-25%,ring	111	PMv	R	exec
-4.123255039239653	-0.3525034691364611	50-50%,ring	111	PMv	R	exec
-6.698187453532241	-0.6091066005699253	25-75%,ring	111	PMv	R	exec
-6.672055768052158	-0.5674186244845929	0-100%,ring	111	PMv	R	exec
1.9306854433628642	0.20805050605192144	100-0%	111	M1	R	plan
1.8877691174177884	0.19985434743535876	75-25%	111	M1	R	plan
1.8490883453402773	0.20645798142201696	50-50%	111	M1	R	plan
-0.8128115517945689	-0.08938899992557502	25-75%	111	M1	R	plan
1.8340146476170878	0.18840380347755595	0-100%	111	M1	R	plan
-5.624476431156393	-0.5424367279262577	100-0%,index	111	M1	R	exec
-7.629070497898043	-0.7905083037812898	75-25%,index	111	M1	R	exec
-3.4343617940222133	-0.2185787465485489	50-50%,index	111	M1	R	exec
-6.971438751512893	-0.6253112274109389	25-75%,index	111	M1	R	exec
-7.896887162943587	-0.7580687714529359	75-25%,ring	111	M1	R	exec
-5.422239830904289	-0.544034455429497	50-50%,ring	111	M1	R	exec
-7.912285332409524	-0.800924111447956	25-75%,ring	111	M1	R	exec
-7.6509674297069	-0.7374103385764522	0-100%,ring	111	M1	R	exec
2.706920591834497	0.24121207617180832	100-0%	111	S1	R	plan
3.156726886534837	0.2908472543933198	75-25%	111	S1	R	plan
4.151872538975397	0.3805858799874365	50-50%	111	S1	R	plan
0.5340617601838067	0.025527483911555973	25-75%	111	S1	R	plan
3.247730171522474	0.30828519133768245	0-100%	111	S1	R	plan
-1.9739777271877366	-0.11676531020074835	100-0%,index	111	S1	R	exec
-6.459717894942178	-0.6110142466390209	75-25%,index	111	S1	R	exec
-1.9390107119656124	-0.06258392927887475	50-50%,index	111	S1	R	exec
-2.19795138201215	-0.09468071687701114	25-75%,index	111	S1	R	exec
-6.373473732354485	-0.5259906518518942	75-25%,ring	111	S1	R	exec
-5.65370618719303	-0.5266793658474632	50-50%,ring	111	S1	R	exec
-7.286642925461829	-0.6635858329599826	25-75%,ring	111	S1	R	exec
-4.309404970048144	-0.3662842353241911	0-100%,ring	111	S1	R	exec
3.2151326406785588	0.2686567878276533	100-0%	111	SPLa	R	plan
4.319607447216471	0.36346083816239144	75-25%	111	SPLa	R	plan
4.315862967840527	0.36549137141709487	50-50%	111	SPLa	R	plan
2.1606726623182366	0.16391530008048386	25-75%	111	SPLa	R	plan
4.704316632796901	0.3917697852132034	0-100%	111	SPLa	R	plan
-4.038554432370877	-0.2763783219846472	100-0%,index	111	SPLa	R	exec
-6.583207718065886	-0.5775502497195132	75-25%,index	111	SPLa	R	exec
-1.701795200792272	-0.041944239256879	50-50%,index	111	SPLa	R	exec
-2.8335348466615202	-0.1338803801208846	25-75%,index	111	SPLa	R	exec
-7.065380334600129	-0.5505793882923081	75-25%,ring	111	SPLa	R	exec
-7.158904221984519	-0.5963685484191144	50-50%,ring	111	SPLa	R	exec
-8.715251302519768	-0.7273264322135249	25-75%,ring	111	SPLa	R	exec
-7.520175512479849	-0.6092601818331298	0-100%,ring	111	SPLa	R	exec
1.7078384247594263	0.1906746266017505	100-0%	111	SPLp	R	plan
2.4857775438189216	0.27041504971952857	75-25%	111	SPLp	R	plan
2.180623302594794	0.24698739559619923	50-50%	111	SPLp	R	plan
0.7850811392098779	0.07447673634185896	25-75%	111	SPLp	R	plan
1.7229174182247229	0.18427526479762515	0-100%	111	SPLp	R	plan
0.3047887271912556	0.10927198756964829	100-0%,index	111	SPLp	R	exec
-3.8660877057192145	-0.40810998903279644	75-25%,index	111	SPLp	R	exec
4.546059968477447	0.6236330945390558	50-50%,index	111	SPLp	R	exec
2.6033515700328835	0.4002854814963527	25-75%,index	111	SPLp	R	exec
-1.7520330446451078	-0.1080553459355692	75-25%,ring	111	SPLp	R	exec
-0.47697840989888146	-0.03417490281105897	50-50%,ring	111	SPLp	R	exec
-4.080093321166082	-0.39589502502041685	25-75%,ring	111	SPLp	R	exec
-0.6784357350801424	0.00804298036316109	0-100%,ring	111	SPLp	R	exec
10.456459761455758	0.9133193287290384	100-0%	112	SMA	L	plan
9.424882517012888	0.8267446593265733	75-25%	112	SMA	L	plan
11.104121906552262	0.9869997004747373	50-50%	112	SMA	L	plan
8.900267554732402	0.773757089633219	25-75%	112	SMA	L	plan
9.287024105754542	0.8226232708973938	0-100%	112	SMA	L	plan
3.1648146126800576	0.2922008249171338	100-0%,index	112	SMA	L	exec
5.268302484201765	0.4577179558301494	75-25%,index	112	SMA	L	exec
5.746147466814959	0.529092435606493	50-50%,index	112	SMA	L	exec
10.910674612647385	0.9918241882507023	25-75%,index	112	SMA	L	exec
