BN	TN	stimFinger	cue	MD	forceDiff	Unexpected	RT_global	RT_stimFinger	thumb0	thumb_der0	index0	index_der0	middle0	middle_der0	ring0	ring_der0	pinkie0	pinkie_der0	thumb1	thumb_der1	index1	index_der1	middle1	middle_der1	ring1	ring_der1	pinkie1	pinkie_der1	GoNogo	sn	diff0	diff1
1	25	nogo	50-50%	0.008162207556619	0.0	-1			-0.0031746666666666	3.493	0.4575533333333333	2.647666666666666	0.2022653333333333	4.0873333333333335	0.4153786666666667	2.8986666666666667	-0.5284586666666667	2.345333333333334	-0.00236	4.1875	0.44296	2.567500000000002	0.13996	4.209999999999998	0.33852	3.024999999999996	-0.5054400000000001	2.442500000000002	nogo	102	0.04217466666666664	0.10444000000000003
1	26	nogo	75-25%	0.0079041660116499	-0.014	-1			-0.0023706666666666	3.673666666666666	0.3250426666666666	2.749333333333332	0.2990386666666667	4.0553333333333335	0.3902986666666666	3.145666666666666	-0.4868293333333333	2.5966666666666667	-0.00353	3.715	0.3355100000000001	2.2849999999999997	0.27788	4.1199999999999966	0.3078199999999999	2.6200000000000023	-0.48941	2.495000000000001	nogo	102	-0.06525600000000004	0.02769000000000016
1	27	ring	0-100%	0.0149955156950672	1.601	0	0.21	0.0679999999999999	-0.0051906666666666	3.405666666666667	0.2582133333333333	2.660333333333333	-0.0349226666666666	4.432666666666667	2.5089493333333337	14.390333333333333	-0.5882693333333333	2.6923333333333344	0.03145	4.0575	0.20998	3.185	0.18602	6.605	5.453519999999998	21.7225	-0.5495099999999999	3.4125000000000005	go	102	-2.2507360000000003	-5.2435399999999985
1	28	index	50-50%	0.0372614598030621	0.0	0	0.1599999999999999	0.066	-0.004908	3.3753333333333333	0.3406506666666666	2.509666666666668	0.3190493333333333	4.008333333333332	0.0471386666666666	2.9843333333333333	-0.4646413333333333	2.532333333333333	0.06837	3.6825	10.77276	46.0575	1.83772	8.4625	-0.17413	3.54	-0.24842	3.37	go	102	0.293512	10.94689
1	29	nogo	0-100%	0.0070382438967689	-0.194	-1			-0.005276	3.67	0.1906226666666666	2.579333333333333	0.3094986666666666	4.094333333333333	0.009052	2.806666666666666	-0.4578186666666666	2.471333333333333	-0.00572	2.885	0.14855	2.1025000000000005	0.23534	3.5	-0.02843	3.16	-0.4693099999999999	2.502499999999995	nogo	102	0.1815706666666666	0.17698
1	30	ring	0-100%	0.0748494143297016	-0.212	0	0.074	0.074	-0.00472	3.4036666666666666	0.1782373333333333	2.614333333333334	0.2501133333333333	4.086333333333333	-0.0326466666666666	2.936	-0.4934426666666666	2.4543333333333344	0.0752999999999999	4.1825	0.09694	3.6325	2.7154600000000007	21.94	10.642740000000002	39.66499999999998	0.5805800000000001	8.8525	go	102	0.2108839999999999	-10.545800000000002
2	1	index	50-50%	0.1437158119849506	0.0	0	0.278	0.274	0.0003466666666666	3.5636666666666668	0.0747053333333333	2.709	-0.4995786666666667	4.050000000000002	-0.2352053333333333	3.048666666666666	-0.0915999999999999	2.6203333333333334	0.02167	4.0075	3.8411300000000006	12.435000000000002	-0.40624	4.857499999999998	-0.16308	3.8025	-0.07262	3.16	go	102	0.3099106666666666	4.0042100000000005
2	2	index	100-0%	0.0895945238080263	0.166	0	0.192	0.2	-0.0003066666666666	3.508	-0.3746293333333333	2.4250000000000016	-0.722292	3.8283333333333354	-0.541172	2.5673333333333326	-0.338364	2.268333333333331	0.0964899999999999	4.1925	11.04113	57.39999999999999	1.7388300000000003	15.17	-0.6008	3.6175	-0.3344899999999999	7.079999999999999	go	102	0.16654266666666667	11.64193
2	3	ring	0-100%	0.1507151969636841	-0.003	0	0.06	0.074	-0.000468	3.2236666666666665	-0.3883986666666666	2.478	-0.404576	3.725666666666665	-0.3931013333333333	2.709333333333332	-0.2801426666666666	2.264666666666665	0.05381	3.84	-0.23228	4.065	0.3625300000000001	9.852499999999996	8.61524	31.5625	0.1172899999999999	5.96	go	102	0.004702666666666688	-8.84752
2	4	ring	0-100%	0.0760056582679002	0.008	0	0.062	0.218	-0.0015733333333333	3.522333333333333	-0.5281920000000001	2.478000000000002	-1.4273280000000002	3.947000000000004	-0.5196306666666666	2.9076666666666666	-0.5635106666666667	2.322333333333327	0.07943	3.23	-0.4217099999999999	2.872500000000001	0.60144	26.615	6.610439999999999	37.377500000000005	-0.17584	6.95	go	102	-0.008561333333333532	-7.032149999999999
2	5	nogo	50-50%	0.0177734448257542	0.0	-1			-0.0003373333333333	3.665	0.1229946666666666	3.2346666666666666	-0.5729973333333334	4.287333333333332	-0.0356693333333333	3.696666666666666	-0.5027733333333333	2.510333333333333	-0.0032199999999999	4.16	-0.1141499999999999	2.8425	-0.4572	4.6400000000000015	0.6166900000000001	2.8599999999999994	-0.61455	2.520000000000002	nogo	102	0.15866399999999992	-0.7308399999999999
2	6	ring	25-75%	0.1200720806937824	0.029	0	0.044	0.048	-0.0007253333333333	3.877	-0.1451426666666667	3.4286666666666656	-0.7748386666666666	4.380999999999999	-0.1259386666666666	3.1123333333333334	0.2780266666666667	2.74	-0.00774	4.4425	0.2116699999999999	3.665	-0.8782400000000001	6.364999999999993	4.771509999999999	4.287499999999995	0.11185	4.485	go	102	-0.01920400000000011	-4.5598399999999994
2	7	ring	25-75%	0.0259885952428321	0.367	0	0.06	0.0539999999999999	-0.0026226666666666	3.71	-0.05618	2.7416666666666667	0.3789026666666667	4.339333333333332	0.2551879999999999	2.9073333333333333	0.307952	2.506666666666666	0.0232	3.6575	-0.18093	2.6575	0.14076	4.3725	5.55227	18.007500000000004	0.19082	3.4375	go	102	-0.3113679999999999	-5.7332
2	8	nogo	25-75%	0.0087632286995515	0.201	-1			-0.0030346666666666	3.329333333333333	-0.2293226666666667	2.562333333333333	0.0860773333333333	3.919666666666666	0.0566986666666666	3.0016666666666665	0.049136	2.266	-0.00258	2.9925	-0.3074399999999999	2.6550000000000025	0.09887	3.68	0.06252	2.91	0.05826	2.295	nogo	102	-0.2860213333333333	-0.3699599999999999
2	9	nogo	0-100%	0.0127334620787343	0.382	-1			-0.0028466666666666	3.313	-0.2719093333333333	2.3519999999999994	0.1256893333333333	3.985	0.1022853333333333	2.735	0.0951053333333333	2.379	0.00095	3.36	-0.27523	2.249999999999997	0.12575	4.2125	0.39399	3.430000000000001	0.10551	2.4875000000000003	nogo	102	-0.37419466666666656	-0.6692199999999999
2	10	nogo	75-25%	0.0726643264606573	0.296	-1			-0.0045026666666666	3.284333333333333	-0.372792	2.544	-0.0102626666666666	3.8253333333333335	-0.6654893333333334	2.8283333333333323	0.0332506666666666	2.3756666666666666	0.00286	2.9125	0.1467299999999999	5.05	0.11127	5.145	-0.4941699999999999	2.672500000000001	0.06553	2.855	nogo	102	0.29269733333333336	0.6408999999999998
2	11	ring	75-25%	0.0913079986880116	0.252	1	0.22	0.22	-0.0038213333333333	3.534	-0.06804	2.825333333333333	-0.2506826666666666	3.974666666666667	-0.3222599999999999	3.055333333333333	0.0235986666666666	2.413	0.04001	3.5575	-0.0130599999999999	3.19	0.16303	7.6575000000000015	5.75368	32.07750000000001	0.01192	3.47	go	102	0.2542199999999999	-5.76674
